BraTS21ID,Model,Channels,Tumor regions,Dice score,HD95
BraTS2021_00221,MEncodnnUnet,4 channels,TC,0.9832462668418884,1.0
BraTS2021_00115,MEncodnnUnet,4 channels,TC,0.976708710193634,1.0
BraTS2021_00253,MEncodnnUnet,4 channels,TC,0.9739030599594116,1.0
BraTS2021_00764,MEncodnnUnet,4 channels,TC,0.8979516625404358,5.385164807134504
BraTS2021_00646,MEncodnnUnet,4 channels,TC,0.9849432706832886,1.0
BraTS2021_00656,MEncodnnUnet,4 channels,TC,0.15643616020679474,32.17141588429082
BraTS2021_01132,MEncodnnUnet,4 channels,TC,0.982367753982544,1.0
BraTS2021_01213,MEncodnnUnet,4 channels,TC,0.9334936141967773,1.4142135623730951
BraTS2021_01272,MEncodnnUnet,4 channels,TC,0.954866886138916,1.1242640687118155
BraTS2021_00725,MEncodnnUnet,4 channels,TC,0.8032318353652954,16.64481772826522
BraTS2021_01516,MEncodnnUnet,4 channels,TC,0.12538641691207886,20.149441679609886
BraTS2021_01466,MEncodnnUnet,4 channels,TC,0.9472720623016357,2.23606797749979
BraTS2021_01218,MEncodnnUnet,4 channels,TC,0.8748858571052551,1.4142135623730951
BraTS2021_01606,MEncodnnUnet,4 channels,TC,0.8757370710372925,2.0
BraTS2021_00364,MEncodnnUnet,4 channels,TC,0.9929860830307007,1.0
BraTS2021_00765,MEncodnnUnet,4 channels,TC,0.8913939595222473,4.242640687119285
BraTS2021_00139,MEncodnnUnet,4 channels,TC,0.8950521349906921,3.0
BraTS2021_01430,MEncodnnUnet,4 channels,TC,0.9051669836044312,4.47213595499958
BraTS2021_01407,MEncodnnUnet,4 channels,TC,0.9792972207069397,1.0
BraTS2021_01355,MEncodnnUnet,4 channels,TC,0.9823188185691833,1.0
BraTS2021_00793,MEncodnnUnet,4 channels,TC,0.9689056873321533,1.4142135623730951
BraTS2021_01028,MEncodnnUnet,4 channels,TC,0.9625418186187744,1.7320508075688772
BraTS2021_00697,MEncodnnUnet,4 channels,TC,0.980236828327179,1.0
BraTS2021_00123,MEncodnnUnet,4 channels,TC,0.9725834131240845,1.0
BraTS2021_01662,MEncodnnUnet,4 channels,TC,0.9896619915962219,1.0
BraTS2021_00663,MEncodnnUnet,4 channels,TC,0.986914336681366,1.0
BraTS2021_00495,MEncodnnUnet,4 channels,TC,0.9752257466316223,1.0
BraTS2021_01299,MEncodnnUnet,4 channels,TC,0.9276176691055298,1.4142135623730951
BraTS2021_01308,MEncodnnUnet,4 channels,TC,0.915654182434082,3.0
BraTS2021_01471,MEncodnnUnet,4 channels,TC,0.9659909605979919,2.0
BraTS2021_00016,MEncodnnUnet,4 channels,TC,0.9402349591255188,2.23606797749979
BraTS2021_01199,MEncodnnUnet,4 channels,TC,0.9883096814155579,1.0
BraTS2021_00322,MEncodnnUnet,4 channels,TC,0.9794787764549255,1.0
BraTS2021_00111,MEncodnnUnet,4 channels,TC,0.8154487609863281,7.211102550927978
BraTS2021_01316,MEncodnnUnet,4 channels,TC,0.9836206436157227,1.0
BraTS2021_01049,MEncodnnUnet,4 channels,TC,0.8491235971450806,2.449489742783178
BraTS2021_00675,MEncodnnUnet,4 channels,TC,0.9333615303039551,1.7320508075688772
BraTS2021_00371,MEncodnnUnet,4 channels,TC,0.9843498468399048,1.0
BraTS2021_01136,MEncodnnUnet,4 channels,TC,0.9704486131668091,2.8284271247461903
BraTS2021_01085,MEncodnnUnet,4 channels,TC,0.9713740348815918,2.23606797749979
BraTS2021_00716,MEncodnnUnet,4 channels,TC,0.9812092781066895,1.0
BraTS2021_01656,MEncodnnUnet,4 channels,TC,0.1489502191543579,19.911048288499888
BraTS2021_01575,MEncodnnUnet,4 channels,TC,0.9407614469528198,1.4142135623730951
BraTS2021_01584,MEncodnnUnet,4 channels,TC,0.9766594767570496,2.0
